"","OFNS_DESC","LAW_CAT_CD","BORO_NM","PREM_TYP_DESC","Latitude","Longitude"
"84842","DANGEROUS DRUGS","MISDEMEANOR","STATEN ISLAND","STREET",40.63138171,-74.12622364
"104795","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BROOKLYN","STREET",40.69589438,-73.98280694
"180144","GRAND LARCENY","FELONY","MANHATTAN","STREET",40.78542034,-73.94770941
"245113","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.72107928,-73.8224933
"156742","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.83189181,-73.90544793
"312301","ROBBERY","FELONY","BROOKLYN","STREET",40.6502359,-73.92826494
"277430","ROBBERY","FELONY","BRONX","STREET",40.86870809,-73.90073869
"120009","FORGERY","FELONY","BROOKLYN","STREET",40.69022664,-73.98425437
"79910","FELONY ASSAULT","FELONY","BRONX","STREET",40.81519373,-73.90641096
"19349","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.86284715,-73.89958331
"291517","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.83968504,-73.90010617
"19059","FELONY ASSAULT","FELONY","BRONX","STREET",40.81825701,-73.90661981
"285141","CRIMINAL MISCHIEF & RELATED OF","FELONY","QUEENS","STREET",40.68458239,-73.79159287
"207029","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.63479393,-73.97388021
"80021","FELONY ASSAULT","FELONY","QUEENS","STREET",40.68594598,-73.82594013
"121073","DANGEROUS WEAPONS","MISDEMEANOR","QUEENS","STREET",40.753836,-73.87290114
"77505","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.6073454,-73.96188732
"40526","HARRASSMENT 2","VIOLATION","QUEENS","STREET",40.7206547,-73.82485018
"4497","FORGERY","FELONY","MANHATTAN","STREET",40.79559615,-73.95016093
"63325","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.67994839,-73.88467289
"153248","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX","STREET",40.85482622,-73.85487971
"237595","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","MANHATTAN","STREET",40.72089168,-73.98881794
"202113","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","MANHATTAN","STREET",40.74580624,-73.97430946
"71761","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.85204474,-73.8884302
"237022","GRAND LARCENY","FELONY","BRONX","STREET",40.82859008,-73.87917218
"161939","DANGEROUS WEAPONS","MISDEMEANOR","MANHATTAN","STREET",40.72031724,-73.98250482
"210599","FRAUDS","MISDEMEANOR","BRONX","STREET",40.84766919,-73.83150612
"121541","FELONY ASSAULT","FELONY","MANHATTAN","STREET",40.75803003,-73.98179465
"139988","GRAND LARCENY","FELONY","BRONX","STREET",40.82488497,-73.89945994
"139945","DANGEROUS WEAPONS","MISDEMEANOR","BRONX","STREET",40.87942487,-73.90579258
"58949","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","STATEN ISLAND","STREET",40.6406671,-74.1313326
"14367","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN","STREET",40.7202,-73.98873508
"76633","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.87360105,-73.88505658
"133365","DANGEROUS WEAPONS","MISDEMEANOR","BRONX","STREET",40.83121934,-73.85087316
"244122","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.63552666,-73.96334844
"101155","GRAND LARCENY OF MOTOR VEHICLE","FELONY","QUEENS","STREET",40.74381622,-73.92425943
"297022","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.73315023,-73.99570403
"195328","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.83324244,-73.89022159
"153449","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.81556848,-73.90824569
"127232","DANGEROUS WEAPONS","FELONY","BROOKLYN","STREET",40.67225031,-73.87017625
"179185","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.82128444,-73.91741851
"263538","HARRASSMENT 2","VIOLATION","BRONX","STREET",40.82211655,-73.90061308
"182888","HARRASSMENT 2","VIOLATION","BRONX","STREET",40.82230298,-73.85617186
"229671","FELONY ASSAULT","FELONY","QUEENS","STREET",40.77307323,-73.82075891
"9435","DANGEROUS WEAPONS","MISDEMEANOR","BRONX","STREET",40.81752121,-73.9171197
"90844","MISCELLANEOUS PENAL LAW","FELONY","BROOKLYN","STREET",40.66898374,-73.90667378
"170912","GRAND LARCENY OF MOTOR VEHICLE","FELONY","MANHATTAN","STREET",40.74602844,-73.99239379
"63219","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.69976392,-73.91785034
"69731","OFFENSES INVOLVING FRAUD","MISDEMEANOR","MANHATTAN","STREET",40.799761,-73.93573928
"289530","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.76261479,-73.91604371
"57299","ROBBERY","FELONY","BROOKLYN","STREET",40.59443123,-73.95462477
"120975","HARRASSMENT 2","VIOLATION","BRONX","STREET",40.88710765,-73.91330785
"300711","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX","STREET",40.83601618,-73.8611293
"267714","FRAUDS","MISDEMEANOR","QUEENS","STREET",40.68343157,-73.77940965
"206126","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.81700853,-73.88569986
"244929","DANGEROUS WEAPONS","FELONY","QUEENS","STREET",40.67243888,-73.75636335
"232428","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.87898831,-73.90902967
"309823","CRIMINAL MISCHIEF & RELATED OF","FELONY","QUEENS","STREET",40.74401805,-73.87799751
"216783","CRIMINAL MISCHIEF & RELATED OF","FELONY","QUEENS","STREET",40.73324924,-73.86945844
"101538","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","MANHATTAN","STREET",40.77724032,-73.94617048
"306712","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.81951606,-73.90566784
"36884","GRAND LARCENY","FELONY","MANHATTAN","STREET",40.76858912,-73.98218528
"265597","ARSON","FELONY","BRONX","STREET",40.85143812,-73.91780038
"147462","ROBBERY","FELONY","BROOKLYN","STREET",40.60197923,-73.97097251
"218815","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.85451228,-73.86770583
"317671","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.82738395,-73.88889793
"185867","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BRONX","STREET",40.81041301,-73.92195116
"97118","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX","STREET",40.89322486,-73.86185977
"303563","GRAND LARCENY OF MOTOR VEHICLE","FELONY","QUEENS","STREET",40.67473813,-73.79846971
"6177","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BROOKLYN","STREET",40.65725522,-73.90658207
"216209","ROBBERY","FELONY","BRONX","STREET",40.81951218,-73.8978892
"159338","DANGEROUS DRUGS","FELONY","MANHATTAN","STREET",40.8365206,-73.94002594
"53383","FELONY ASSAULT","FELONY","BROOKLYN","STREET",40.67922608,-73.92797417
"118942","DANGEROUS WEAPONS","FELONY","BRONX","STREET",40.86658578,-73.86732026
"315304","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.66838075,-73.92263283
"80312","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.88444714,-73.87878135
"217383","FORGERY","FELONY","QUEENS","STREET",40.69783689,-73.8356426
"238287","DANGEROUS WEAPONS","MISDEMEANOR","BRONX","STREET",40.8225356,-73.90609713
"310424","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.76115962,-73.961756
"73909","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.76474001,-73.88514337
"107542","OTHER OFFENSES RELATED TO THEF","MISDEMEANOR","QUEENS","STREET",40.74754388,-73.88485543
"250084","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.65161407,-73.93329802
"190867","DANGEROUS WEAPONS","MISDEMEANOR","MANHATTAN","STREET",40.71308516,-73.98506059
"16194","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.70760933,-73.76639178
"274698","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.85738295,-73.90670948
"33131","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.67460745,-73.93889534
"318792","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BROOKLYN","STREET",40.68782348,-73.9131703
"241850","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.70868347,-73.95630719
"298412","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.76443039,-73.96756973
"28515","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.67330647,-73.78988688
"257867","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BROOKLYN","STREET",40.6325761,-74.00777991
"149702","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.69201027,-73.92645304
"180470","MISCELLANEOUS PENAL LAW","FELONY","BRONX","STREET",40.85189201,-73.8953309
"224224","BURGLARY","FELONY","MANHATTAN","STREET",40.80351328,-73.94134158
"9694","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.69318222,-73.96832921
"193382","GRAND LARCENY","FELONY","MANHATTAN","STREET",40.7525308,-73.99322319
"216947","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.70610346,-73.933514
"84198","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.60023987,-73.99559374
"293022","MISCELLANEOUS PENAL LAW","VIOLATION","BROOKLYN","STREET",40.67966298,-74.0048218
"41904","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","QUEENS","STREET",40.7765278,-73.91592146
"82385","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.7001572,-73.72997805
"194558","CRIMINAL MISCHIEF & RELATED OF","FELONY","QUEENS","STREET",40.67668692,-73.80322269
"1155","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.8341607,-73.8918318
"83543","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.67476654,-73.95004213
"9821","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.70475552,-73.86676953
"242250","GRAND LARCENY","FELONY","BRONX","STREET",40.85882275,-73.86177577
"45138","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BROOKLYN","STREET",40.62973939,-73.92221649
"195715","FELONY ASSAULT","FELONY","QUEENS","STREET",40.67075513,-73.77322955
"171043","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.67846612,-74.00755092
"10887","UNAUTHORIZED USE OF A VEHICLE","MISDEMEANOR","BROOKLYN","STREET",40.61156933,-73.98381191
"71971","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX","STREET",40.85191707,-73.83465822
"145008","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.64929346,-73.89791187
"3425","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.72652345,-73.98463906
"292968","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","QUEENS","STREET",40.75563755,-73.90529629
"211940","HARRASSMENT 2","VIOLATION","MANHATTAN","STREET",40.86405578,-73.92631701
"209189","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.6569183,-73.90408849
"92094","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.73624161,-73.95134559
"73129","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.67895946,-73.92313612
"196543","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.80396674,-73.94827277
"37522","GRAND LARCENY","FELONY","MANHATTAN","STREET",40.77480026,-73.9524475
"252930","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.63590848,-73.99658581
"99682","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.7623158,-73.827448
"192405","FELONY ASSAULT","FELONY","BRONX","STREET",40.86121369,-73.85974991
"258845","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.86658578,-73.86732026
"15859","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.64647802,-74.01257787
"119874","GRAND LARCENY","FELONY","MANHATTAN","STREET",40.75691625,-73.98596397
"8645","GRAND LARCENY OF MOTOR VEHICLE","FELONY","QUEENS","STREET",40.6907082,-73.83721434
"96291","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.8225684,-73.88754383
"245416","ROBBERY","FELONY","STATEN ISLAND","STREET",40.63801331,-74.13335232
"45279","DANGEROUS DRUGS","FELONY","QUEENS","STREET",40.70428635,-73.74985589
"63739","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.82443953,-73.95459079
"216830","HARRASSMENT 2","VIOLATION","MANHATTAN","STREET",40.84992923,-73.93147259
"201707","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BROOKLYN","STREET",40.64994425,-74.01605253
"187051","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.84127973,-73.88816274
"21228","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BROOKLYN","STREET",40.6759338,-73.97921054
"300189","GRAND LARCENY","FELONY","BRONX","STREET",40.83339369,-73.88488754
"175789","HARRASSMENT 2","VIOLATION","QUEENS","STREET",40.68014399,-73.86053451
"101249","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.63958313,-74.01248649
"179261","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BROOKLYN","STREET",40.64915284,-73.93010399
"155474","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.68249663,-73.9796051
"59183","ROBBERY","FELONY","BRONX","STREET",40.83178915,-73.91095159
"124476","ROBBERY","FELONY","BRONX","STREET",40.84780946,-73.86512036
"29216","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.83035428,-73.92327561
"267198","DANGEROUS DRUGS","FELONY","BROOKLYN","STREET",40.69169883,-73.90584867
"213547","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.84743015,-73.90953186
"276834","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.86157553,-73.90849313
"77160","DANGEROUS DRUGS","FELONY","BROOKLYN","STREET",40.62665582,-74.00262405
"230568","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.77211846,-73.9304515
"282037","HARRASSMENT 2","VIOLATION","QUEENS","STREET",40.74070101,-73.94354042
"90263","MISCELLANEOUS PENAL LAW","FELONY","BRONX","STREET",40.90652034,-73.84889536
"96614","GRAND LARCENY","FELONY","STATEN ISLAND","STREET",40.64501452,-74.07720963
"101123","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX","STREET",40.8666697,-73.86630414
"40548","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BROOKLYN","STREET",40.67910561,-73.88730623
"199108","GRAND LARCENY OF MOTOR VEHICLE","FELONY","QUEENS","STREET",40.69014393,-73.82134243
"69860","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.75691625,-73.98596397
"151817","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",NA,NA
"12444","GRAND LARCENY OF MOTOR VEHICLE","FELONY","MANHATTAN","STREET",40.86985763,-73.91756067
"74403","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BRONX","STREET",40.88433989,-73.89847676
"155187","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","STATEN ISLAND","STREET",40.63709633,-74.12872777
"291096","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","QUEENS","STREET",40.60811531,-73.75413467
"218471","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","QUEENS","STREET",40.75629494,-73.86072159
"291411","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.74763451,-73.76552601
"309557","DANGEROUS WEAPONS","FELONY","MANHATTAN","STREET",40.79512179,-73.94515921
"186989","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.85072162,-73.89407485
"241800","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.60184217,-73.76535019
"252897","SEX CRIMES","MISDEMEANOR","BROOKLYN","STREET",NA,NA
"95734","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.69522897,-73.97621138
"115156","MISCELLANEOUS PENAL LAW","FELONY","STATEN ISLAND","STREET",40.61521458,-74.08464905
"263125","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX","STREET",40.8876438,-73.85210283
"226265","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","QUEENS","STREET",40.67966703,-73.85439559
"222031","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.82183913,-73.90694357
"248944","ROBBERY","FELONY","BROOKLYN","STREET",40.64844974,-73.88241378
"106558","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.83871601,-73.8536861
"136311","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.72172663,-74.00105488
"13808","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.85399885,-73.93488078
"35700","GRAND LARCENY","FELONY","MANHATTAN","STREET",40.74911886,-73.99014136
"59077","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.71058672,-73.95938994
"162915","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.87341864,-73.87588707
"236884","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.71476307,-73.94948189
"306495","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.7487666,-73.82131875
"248136","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.76250247,-73.99338462
"101551","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.76575937,-73.98268061
"34787","HARRASSMENT 2","VIOLATION","BRONX","STREET",40.8328163,-73.91543114
"281952","DANGEROUS DRUGS","MISDEMEANOR","QUEENS","STREET",40.74088521,-73.92484737
"46803","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BROOKLYN","STREET",40.6442746,-73.99684483
"201122","ROBBERY","FELONY","QUEENS","STREET",40.5929154,-73.79515198
"209172","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","QUEENS","STREET",40.74562529,-73.75495168
"152721","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.6877384,-73.95698798
"82242","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BROOKLYN","STREET",40.67916253,-73.8952631
"114125","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.82155198,-73.88665312
"137350","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BRONX","STREET",NA,NA
"109370","MISCELLANEOUS PENAL LAW","FELONY","BRONX","STREET",40.81593838,-73.89169162
"36006","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.62282961,-73.99943228
"37554","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.7450003,-73.87012832
"303667","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.66997499,-73.93518661
"281974","OFFENSES AGAINST THE PERSON","MISDEMEANOR","QUEENS","STREET",40.74962947,-73.86665091
"64133","BURGLARY","FELONY","BROOKLYN","STREET",40.6524276,-73.92607863
"316257","PETIT LARCENY","MISDEMEANOR","STATEN ISLAND","STREET",40.57256847,-74.11889175
"192784","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.8568213,-73.89817173
"132492","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","MANHATTAN","STREET",40.81905556,-73.94468788
"21","MISCELLANEOUS PENAL LAW","VIOLATION","MANHATTAN","STREET",40.79445356,-73.94258472
"288002","DANGEROUS DRUGS","FELONY","MANHATTAN","STREET",40.72943391,-73.99990042
"185363","FORGERY","FELONY","BROOKLYN","STREET",40.66644862,-73.95360974
"107709","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.62603984,-74.0300099
"200626","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.88561881,-73.86608159
"157883","DANGEROUS WEAPONS","MISDEMEANOR","BROOKLYN","STREET",40.61144167,-74.03484398
"219768","ROBBERY","FELONY","MANHATTAN","STREET",40.8115432,-73.94457491
"110758","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","MANHATTAN","STREET",40.75940013,-73.98507186
"220421","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.65616213,-73.93812654
"117368","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.68767564,-73.95103126
"119322","FELONY ASSAULT","FELONY","BROOKLYN","STREET",40.65442202,-73.9562346
"261058","DANGEROUS WEAPONS","MISDEMEANOR","MANHATTAN","STREET",40.76650194,-73.95695878
"229715","DANGEROUS WEAPONS","MISDEMEANOR","BRONX","STREET",40.88698725,-73.8474461
"146686","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN","STREET",40.75029673,-73.99670988
"129038","FELONY ASSAULT","FELONY","BROOKLYN","STREET",40.65076912,-73.95047814
"67255","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.87893208,-73.85861684
"285692","DANGEROUS WEAPONS","FELONY","BROOKLYN","STREET",40.67942111,-73.90543336
"101993","HARRASSMENT 2","VIOLATION","QUEENS","STREET",40.60274595,-73.75007787
"192396","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.85306449,-73.86894496
"50117","HARRASSMENT 2","VIOLATION","MANHATTAN","STREET",40.75664456,-73.98628528
"189091","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.65427286,-73.96127306
"84545","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","STATEN ISLAND","STREET",40.56199813,-74.17834655
"142272","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.77443478,-73.9034607
"75301","GRAND LARCENY","FELONY","BRONX","STREET",40.85132261,-73.92141156
"104084","DANGEROUS WEAPONS","MISDEMEANOR","STATEN ISLAND","STREET",40.60351422,-74.12071507
"188993","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BROOKLYN","STREET",40.73328329,-73.95982715
"291173","ROBBERY","FELONY","BRONX","STREET",40.84844483,-73.90844613
"277800","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.67569433,-73.87451014
"12474","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.6355841,-74.01126433
"148479","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.83511126,-73.84870339
"225343","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN","STREET",40.7379646,-73.99826215
"275654","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.75651373,-73.93860364
"253523","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.77324555,-73.89034215
"319043","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.5962742,-73.75413146
"125370","DANGEROUS WEAPONS","FELONY","QUEENS","STREET",40.69443347,-73.8009381
"12912","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","QUEENS","STREET",40.7360151,-73.848582
"123262","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.67552945,-73.9991975
"108614","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN","STREET",40.73997614,-73.99073452
"171274","OFFENSES INVOLVING FRAUD","MISDEMEANOR","MANHATTAN","STREET",40.71843841,-74.00053174
"262661","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.60202852,-73.97051154
"245031","HARRASSMENT 2","VIOLATION","QUEENS","STREET",40.7508963,-73.81941098
"187027","FELONY ASSAULT","FELONY","BROOKLYN","STREET",40.65608959,-73.9530475
"5594","OFFENSES AGAINST THE PERSON","MISDEMEANOR","BROOKLYN","STREET",40.6611343,-73.89469308
"97397","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.83718567,-73.90798098
"173995","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.6530463,-73.91957648
